"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","SB","CS","AVG","OBP","SLG","OPS","wOBA","ADP","playerid"
"Ben Zobrist","Cubs","123","487","424","115","25","3","9","59","53","54","62","3","2",".271",".355",".405",".760",".332","468.3","7435"
"Scott Schebler","Reds","123","486","433","105","22","2","23","59","61","39","112","4","2",".243",".318",".462",".781",".332","384.1","12225"
"Ramon Laureano","Athletics","128","509","451","118","25","4","14","62","56","47","131","17","4",".261",".337",".427",".764",".332","181.3","17128"
"Lonnie Chisenhall","Pirates","78","289","258","71","15","2","8","32","37","22","52","3","1",".277",".338",".441",".779",".331","557.7","7571"
"Corey Dickerson","Pirates","129","538","504","141","31","5","17","67","61","27","97","5","3",".280",".319",".463",".782",".331","203.6","10762"
"Christin Stewart","Tigers","120","508","442","108","20","3","20","59","65","53","114","1","1",".245",".329",".438",".767",".331","397.5","17714"
"Brandon Lowe","Rays","53","307","271","68","15","2","10","38","41","31","75","4","2",".252",".332",".433",".765",".331","541.5","18882"
"Randal Grichuk","Blue Jays","130","526","484","117","30","2","27","68","74","33","142","4","2",".243",".298",".485",".783",".330","250.1","10243"
"Matt Joyce","Indians","22","66","57","13","3","0","3","9","7","9","14","0","0",".231",".334",".421",".756",".330","601.0","3353"
"Alex Verdugo","Dodgers","91","307","276","76","15","1","7","35","31","26","47","4","2",".275",".340",".417",".757",".330","450.4","17027"
"Jorge Soler","Royals","114","455","396","95","23","1","17","51","52","50","128","3","2",".241",".330",".431",".761",".329","394.0","14221"
"Chris Taylor","Dodgers","144","600","538","138","32","6","16","81","65","54","161","11","4",".256",".330",".429",".759",".329","232.5","13757"
"Nick Markakis","Braves","143","603","534","149","32","1","11","65","71","61","81","1","1",".278",".353",".404",".757",".328","345.5","5930"
"Tyler O'Neill","Cardinals","93","318","286","70","12","1","17","47","48","24","100","4","1",".244",".304",".467",".772",".327","391.0","15711"
"Brian Anderson","Marlins","147","622","551","146","30","3","14","75","63","57","129","3","3",".264",".342",".404",".746",".327","302.5","18289"
"Robbie Grossman","Athletics","45","185","158","41","9","1","3","22","18","24","36","1","0",".257",".356",".379",".735",".327","598.7","5254"
"Kyle Tucker","Astros","87","347","312","79","17","2","12","43","44","29","72","7","3",".254",".323",".435",".757",".326","286.7","18345"
"Steven Souza Jr.","Diamondbacks","124","511","447","106","22","3","18","58","60","56","147","11","3",".237",".329",".421",".751",".326","313.4","5667"
"Clint Frazier","Yankees","54","222","199","51","11","2","7","32","23","19","61","3","1",".254",".326",".427",".753",".326","530.2","15983"
"Raimel Tapia","Rockies","75","271","251","72","15","3","6","39","35","15","54","7","2",".286",".330",".444",".773",".326","500.2","14350"
"Derek Dietrich","Reds","100","369","330","85","18","2","11","46","39","25","88","1","0",".258",".330",".424",".754",".325","554.5","10542"
"Curtis Granderson","Marlins","83","323","278","64","14","2","11","41","32","40","81","2","1",".229",".333",".413",".746",".325","574.4","4747"
"Trey Mancini","Orioles","147","618","564","147","27","3","22","70","69","43","145","1","1",".261",".318",".438",".755",".325","246.4","15149"
"Nick Williams","Phillies","111","384","351","90","16","3","14","47","48","25","103","3","2",".257",".315",".439",".754",".324","516.5","14330"
"Josh Reddick","Astros","113","447","401","105","19","2","14","57","50","41","69","6","2",".261",".329",".421",".750",".324","493.9","3892"
"Mark Zagunis","Cubs","8","31","27","6","1","0","1","3","3","4","8","0","0",".241",".345",".386",".731",".324","999.0","16565"
"Franchy Cordero","Padres","101","388","351","86","15","4","16","47","49","30","123","11","5",".245",".307",".448",".755",".324","419.9","14567"
"Odubel Herrera","Phillies","145","592","543","145","26","3","18","68","70","40","124","8","3",".267",".324",".429",".753",".324","247.7","11476"
"Avisail Garcia","Rays","95","396","363","96","15","2","15","49","51","25","95","3","2",".265",".318",".440",".758",".323","391.8","5760"
"Denard Span","","81","330","294","77","15","3","7","41","32","30","49","6","3",".263",".334",".407",".741",".323","598.4","8347"
"Chad Pinder","Athletics","90","350","316","79","15","1","13","44","37","25","93","3","1",".251",".314",".435",".749",".323","509.2","15191"
"Jay Bruce","Mariners","117","494","443","107","23","2","20","57","66","46","108","2","2",".240",".312",".437",".750",".322","295.8","9892"
"Jackie Bradley Jr.","Red Sox","141","557","493","121","29","4","17","72","67","50","135","15","3",".245",".324",".422",".746",".322","224.0","12984"
"Mark Trumbo","Orioles","125","516","474","117","19","1","24","62","68","37","129","0","0",".247",".304",".444",".748",".322","505.2","6876"
"Teoscar Hernandez","Blue Jays","114","465","422","102","23","4","19","60","53","36","138","6","3",".241",".303",".448",".751",".321","359.5","13066"
"Nick Martini","Athletics","56","229","199","52","10","2","2","29","22","26","48","2","1",".262",".352",".369",".721",".320","577.5","12005"
"Ian Desmond","Rockies","131","529","479","122","21","4","17","68","68","40","127","17","6",".256",".318",".424",".742",".320","143.0","6885"
"Billy McKinney","Blue Jays","97","404","363","89","19","3","14","46","43","34","93","3","1",".245",".313",".429",".742",".320","556.5","15654"
"Melky Cabrera","Pirates","29","105","96","27","6","1","2","11","12","7","15","0","0",".278",".326",".417",".743",".320","595.7","4022"
"Jordan Luplow","Indians","80","317","281","68","15","2","10","40","36","30","63","5","3",".244",".321",".417",".738",".319","594.9","16424"
"Michael Reed","Twins","9","34","30","8","1","0","1","4","3","3","10","1","0",".249",".327",".403",".730",".319","999.0","13228"
"Ender Inciarte","Braves","151","646","587","165","27","5","10","81","58","47","85","24","10",".281",".336",".397",".733",".319","136.5","4922"
"Brett Gardner","Yankees","113","471","411","102","18","4","11","65","42","50","86","12","3",".249",".336",".390",".726",".319","420.7","9927"
"Daniel Palka","White Sox","113","462","424","101","18","2","22","56","64","34","144","2","2",".239",".297",".449",".746",".319","357.7","14897"
"Mark Canha","Athletics","61","225","200","48","12","0","8","30","29","18","52","1","1",".241",".313",".422",".735",".318","594.3","11445"
"Mallex Smith","Mariners","140","600","535","148","26","8","5","71","45","49","115","41","12",".277",".343",".380",".723",".318","99.8","13608"
"Dexter Fowler","Cardinals","95","378","325","78","15","2","10","47","40","45","84","6","2",".241",".337",".396",".733",".318","530.8","4062"
"Myles Straw","Astros","7","23","21","6","1","0","0","4","2","2","4","2","0",".278",".354",".358",".712",".318","597.6","17620"
"Jose Bautista","","6","27","22","5","1","0","1","3","3","4","7","0","0",".212",".334",".385",".719",".317","999.0","1887"
"Jake Cave","Twins","75","294","266","67","14","2","10","38","34","19","86","2","1",".252",".308",".430",".738",".317","543.1","14477"
"Jason Heyward","Cubs","128","505","454","120","23","3","9","60","56","44","67","3","2",".264",".332",".391",".723",".316","536.3","4940"
"Dwight Smith Jr.","Blue Jays","12","48","43","11","3","0","1","5","5","4","10","0","0",".255",".325",".403",".727",".316","999.0","13473"
"Ben Gamel","Brewers","53","201","179","48","10","2","3","24","19","17","43","4","2",".266",".335",".388",".723",".316","595.7","12160"
"Carlos Gonzalez","","103","427","388","98","22","2","13","51","51","34","98","4","1",".254",".316",".421",".736",".316","508.6","7287"
"Willie Calhoun","Rangers","94","386","352","91","19","1","12","43","43","26","62","1","1",".259",".312",".425",".737",".316","459.2","17838"
"Nicky Delmonico","White Sox","64","242","216","51","11","2","8","27","25","23","57","1","1",".238",".317",".409",".726",".316","599.0","13157"
"Jorge Bonifacio","Royals","83","334","297","73","17","2","9","40","34","32","89","1","0",".245",".323",".401",".723",".316","599.5","12174"
"Brock Holt","Red Sox","70","259","228","59","13","1","4","30","27","25","51","4","3",".258",".338",".379",".716",".316","583.0","9345"
"Pablo Reyes","Pirates","14","56","52","13","3","0","1","6","6","4","11","1","1",".260",".321",".400",".721",".314","999.0","16357"
"Mike Tauchman","Rockies","11","41","36","9","2","0","1","5","4","4","10","1","0",".244",".325",".391",".716",".314","599.2","15274"
"Tyler Naquin","Indians","77","283","258","68","13","1","7","34","33","19","67","3","2",".263",".317",".409",".726",".314","585.1","13359"
"Leonys Martin","Indians","100","409","372","92","17","3","14","53","40","30","96","15","5",".247",".308",".417",".726",".313","403.8","11846"
"Phillip Ervin","Reds","75","272","239","58","12","1","7","31","31","24","63","10","3",".243",".320",".397",".717",".313","595.3","14738"
"Jose Osuna","Pirates","15","57","53","13","3","0","2","7","7","4","11","0","0",".255",".305",".421",".726",".312","999.0","12937"
"Harrison Bader","Cardinals","138","534","480","120","23","2","16","67","55","38","147","17","6",".250",".315",".405",".720",".312","179.1","18030"
"Kole Calhoun","Angels","142","599","529","126","24","3","19","77","66","59","132","5","2",".238",".317",".401",".719",".311","461.2","11200"
"Garrett Cooper","Marlins","68","250","227","59","12","1","6","24","28","17","58","1","0",".261",".316",".403",".719",".311","999.0","15279"
"Kevin Pillar","Blue Jays","141","569","531","139","35","2","16","64","59","25","97","15","4",".262",".301",".423",".724",".311","323.0","12434"
"Adam Jones","","140","602","564","151","29","1","17","59","66","27","101","4","1",".269",".307",".414",".721",".311","367.6","6368"
"Austin Dean","Marlins","88","350","322","84","16","2","8","36","36","23","67","2","1",".259",".315",".400",".714",".311","596.9","18288"
"Tony Kemp","Astros","58","217","193","51","9","1","3","27","20","20","31","7","2",".264",".336",".364",".701",".310","592.8","14894"
"Manuel Margot","Padres","128","521","478","124","24","7","11","57","51","35","88","16","7",".259",".310",".408",".718",".310","280.1","14712"
"Albert Almora Jr.","Cubs","126","458","425","118","24","2","7","53","47","25","80","2","1",".279",".319",".395",".715",".310","559.0","14109"
"Austin Slater","Giants","89","356","322","83","16","2","6","37","37","29","92","9","2",".259",".327",".375",".702",".309","599.0","16153"
"Gerardo Parra","Giants","70","261","240","65","13","1","4","28","29","16","46","5","2",".272",".321",".388",".709",".308","581.8","8553"
"Brandon Drury","Blue Jays","74","287","262","66","16","1","7","28","32","21","65","1","1",".251",".311",".403",".714",".308","577.8","11615"
"Brian Goodwin","Royals","64","256","231","55","12","1","9","28","28","21","73","5","2",".237",".303",".411",".714",".307","599.5","12858"
"Kevin Kiermaier","Rays","109","459","414","100","18","6","11","59","43","35","109","16","6",".242",".309",".398",".707",".306","337.4","11038"
"Alex Gordon","Royals","130","522","461","110","22","2","13","55","50","47","124","9","3",".239",".321",".375",".696",".305","542.5","5209"
"Jacoby Ellsbury","Yankees","11","47","42","11","2","0","1","6","4","4","8","2","1",".254",".327",".368",".694",".305","999.0","4727"
"Austin Hays","Orioles","47","193","183","46","9","1","7","21","26","8","45","2","1",".254",".285",".431",".716",".305","554.2","19363"
"Aaron Altherr","Phillies","85","300","265","59","13","2","10","33","35","29","85","4","2",".221",".307",".394",".701",".305","600.3","11270"
"Cedric Mullins II","Orioles","125","545","494","123","27","3","12","66","45","40","104","10","5",".249",".309",".388",".697",".304","291.8","17929"
"Cameron Maybin","Giants","26","101","90","22","4","1","2","11","9","10","21","3","1",".246",".324",".365",".689",".304","595.3","5223"
"Noel Cuevas","Rockies","36","124","117","31","5","1","3","13","13","6","24","2","1",".265",".308",".393",".701",".304","999.0","11894"
"Roman Quinn","Phillies","82","321","288","74","12","4","4","34","27","24","76","21","6",".257",".320",".371",".691",".304","480.6","13546"
"Andrew Toles","Dodgers","35","129","120","31","7","0","3","16","14","8","29","3","1",".255",".304",".397",".700",".303","600.5","13414"
"Adam Duvall","Braves","90","336","304","68","16","1","14","39","46","24","91","2","1",".224",".288",".419",".706",".303","573.5","10950"
"Jose Pirela","Padres","66","245","225","58","12","1","5","29","23","16","45","3","1",".257",".308",".388",".696",".303","597.8","5485"
"D.J. Stewart","Orioles","92","368","324","74","15","1","11","42","41","34","87","10","4",".227",".307",".387",".694",".303","587.0","17766"
"Mikie Mahtook","Tigers","77","303","275","65","11","3","9","33","32","21","78","5","2",".237",".298",".402",".699",".302","598.8","13130"
"Chris Young","","23","90","80","18","4","0","3","10","10","8","23","1","0",".218",".297",".397",".694",".302","999.0","3882"
"Carlos Gomez","Mets","75","304","271","62","13","1","9","34","31","21","83","9","3",".229",".304",".385",".689",".302","600.4","4881"
"Jon Jay","White Sox","77","314","283","76","13","3","2","40","23","20","57","3","1",".267",".331",".351",".682",".302","595.7","5227"
"Greg Allen","Indians","108","418","375","96","18","3","5","51","33","27","85","25","6",".257",".322",".363",".685",".302","280.5","16623"
"Yonathan Daza","Rockies","5","20","19","5","1","0","0","2","2","1","4","0","0",".276",".325",".366",".690",".301","999.0","sa597083"
"Dylan Cozens","Phillies","7","24","22","4","1","0","1","3","3","3","11","0","0",".197",".283",".411",".694",".300","999.0","15115"
"Hernan Perez","Brewers","96","334","313","81","14","2","9","36","36","17","66","12","3",".258",".295",".404",".699",".300","404.3","5751"
"Bradley Zimmer","Indians","70","276","248","58","12","1","7","34","28","23","89","11","3",".233",".304",".386",".690",".299","533.1","16221"
"Drew Ferguson","Giants","23","88","78","18","4","0","2","9","8","9","22","2","1",".237",".319",".359",".678",".299","999.0","sa875766"
"Charlie Culberson","Braves","62","203","188","47","9","1","5","23","23","12","51","2","1",".247",".298",".392",".690",".299","577.6","3298"
"Matt Szczur","Diamondbacks","8","25","22","5","1","0","0","3","2","3","6","1","0",".230",".318",".355",".672",".299","999.0","11255"
"Mac Williamson","Giants","89","336","304","68","13","1","13","37","37","28","93","2","2",".222",".294",".397",".691",".298","564.4","14158"
"Michael A. Taylor","Nationals","95","361","332","82","17","2","9","42","35","25","108","17","5",".247",".302",".389",".691",".298","497.9","11489"
"Peter O'Brien","Marlins","77","313","280","58","12","1","14","32","39","28","105","0","0",".208",".283",".411",".693",".298","562.8","13288"
"Brandon Guyer","White Sox","19","49","43","10","2","0","1","6","5","3","10","0","0",".224",".300",".378",".678",".298","999.0","2636"
"Steven Duggar","Giants","116","465","418","104","24","3","5","53","41","40","130","13","5",".249",".317",".362",".678",".298","507.6","17719"
"Dustin Fowler","Athletics","66","262","246","62","12","3","6","30","30","12","55","9","4",".253",".290",".405",".695",".298","559.7","17098"
"Byron Buxton","Twins","124","476","434","106","21","4","13","57","47","30","137","22","3",".243",".298",".400",".698",".298","166.1","14161"
"Joey Rickard","Orioles","79","279","255","62","13","1","7","30","25","19","61","5","2",".244",".302",".377",".679",".297","999.0","13277"
"Brandon Dixon","Tigers","23","91","84","20","4","0","3","10","10","6","27","1","1",".234",".288",".397",".685",".297","999.0","15214"
"Guillermo Heredia","Rays","45","175","155","38","7","1","3","17","13","15","28","1","1",".245",".322",".347",".669",".296","999.0","18721"
"Leury Garcia","White Sox","65","245","228","59","9","2","5","25","23","11","59","9","2",".258",".300",".379",".679",".295","587.3","5913"
"Juan Lagares","Mets","76","260","239","63","11","2","3","30","21","14","48","7","3",".262",".310",".364",".674",".295","599.5","5384"
"Jake Marisnick","Astros","40","153","139","31","6","0","6","21","17","10","49","4","2",".223",".286",".395",".680",".294","600.3","11339"
"Michael Hermosillo","Angels","9","36","32","7","1","0","1","4","3","3","9","0","0",".231",".303",".365",".668",".294","999.0","16285"
"Travis Jankowski","Padres","75","267","236","58","9","2","2","31","15","25","59","16","5",".247",".323",".332",".656",".293","541.2","13768"
"Chris Owings","Royals","93","358","332","82","19","2","7","39","35","21","81","12","4",".248",".296",".380",".675",".292","568.4","10030"
"Keon Broxton","Mets","113","412","366","78","14","3","13","49","41","40","144","20","5",".212",".297",".373",".670",".292","501.8","9253"
"Carlos Tocci","Rangers","20","79","71","18","3","1","1","8","7","5","19","1","1",".249",".303",".366",".669",".292","999.0","14558"
"Socrates Brito","Diamondbacks","34","127","116","28","6","1","3","13","13","8","31","1","1",".238",".290",".384",".674",".291","999.0","12944"
"Preston Tucker","White Sox","7","26","23","5","1","0","1","3","3","2","6","0","0",".222",".288",".378",".667",".291","999.0","13633"
"Drew Robinson","Cardinals","16","57","50","11","2","0","2","7","5","6","21","1","0",".209",".296",".363",".660",".291","999.0","11761"
"Alen Hanson","Giants","77","262","245","61","12","3","6","32","25","13","54","9","4",".247",".283",".392",".676",".289","563.2","12926"
"Delino DeShields","Rangers","103","418","361","84","17","2","4","55","27","44","92","23","6",".232",".321",".322",".642",".289","375.8","11379"
"Hunter Pence","Athletics","40","112","104","26","5","1","2","11","12","7","25","2","0",".248",".294",".374",".668",".289","599.9","8252"
"Derek Fisher","Astros","10","40","36","8","1","0","1","5","4","4","14","1","0",".217",".294",".373",".667",".289","999.0","16192"
"Austin Jackson","","17","68","61","15","3","0","1","7","6","5","19","1","0",".246",".308",".346",".654",".288","999.0","9848"
"Adolis Garcia","Cardinals","5","21","20","4","1","0","1","2","2","1","6","0","0",".221",".265",".408",".674",".288","999.0","19287"
"Brett Phillips","Royals","109","413","370","82","15","5","11","45","44","36","146","7","3",".221",".294",".374",".667",".288","595.2","14735"
"Jonathan Davis","Blue Jays","7","27","24","5","1","0","0","3","2","2","6","2","0",".222",".298",".347",".646",".287","999.0","15104"
"Anthony Santander","Orioles","19","76","70","16","4","0","2","7","8","4","15","1","0",".234",".277",".388",".665",".286","999.0","14551"
"Gorkys Hernandez","Red Sox","55","166","153","36","8","0","4","17","13","11","39","3","2",".235",".290",".370",".660",".285","999.0","4146"
"Chris Shaw","Giants","33","128","116","26","6","0","4","11","14","9","40","1","0",".222",".277",".385",".662",".285","600.3","17738"
"Jarrod Dyson","Diamondbacks","72","269","237","56","9","3","2","34","19","24","41","19","4",".238",".313",".331",".644",".285","571.9","4866"
"Johnny Field","Cubs","7","20","19","4","1","0","1","2","2","1","6","0","0",".226",".269",".387",".656",".283","999.0","15048"
"Ben Revere","Athletics","13","57","52","13","3","0","0","6","5","4","8","3","1",".252",".304",".339",".643",".283","600.4","4712"
"Mason Williams","Reds","19","53","49","12","2","0","1","5","3","3","11","1","1",".253",".297",".348",".645",".283","999.0","11859"
"Lewis Brinson","Marlins","131","510","473","106","20","5","15","50","54","30","139","6","3",".225",".276",".380",".656",".282","480.9","14352"
"Billy Hamilton","Royals","131","531","482","117","18","8","4","66","32","40","117","40","10",".242",".301",".335",".636",".281","156.1","10199"
"Rosell Herrera","Marlins","41","160","146","35","7","1","1","15","12","12","33","3","2",".240",".301",".332",".633",".280","999.0","11611"
"JaCoby Jones","Tigers","112","452","414","90","19","4","11","50","41","29","142","12","5",".217",".280",".359",".639",".280","587.5","14818"
"Abraham Almonte","Diamondbacks","9","35","31","7","1","0","1","4","3","3","9","0","0",".213",".286",".349",".635",".279","999.0","5486"
"Anthony Alford","Blue Jays","7","30","27","6","1","0","1","3","2","2","9","1","0",".221",".291",".336",".627",".278","999.0","14329"
"Eric Young Jr.","Orioles","17","30","27","6","1","0","0","4","3","2","7","1","0",".220",".284",".333",".618",".273","999.0","7158"
"John Andreoli","Giants","9","24","21","5","1","0","0","2","2","2","7","1","0",".220",".288",".326",".615",".272","999.0","13012"
"Andrew Stevenson","Nationals","10","37","33","8","1","0","0","4","3","3","9","1","0",".233",".286",".331",".617",".270","999.0","17932"
"Ryan Cordell","White Sox","7","28","26","6","1","0","1","3","3","2","8","0","0",".216",".261",".362",".624",".268","999.0","15181"
"Victor Reyes","Tigers","49","193","182","45","8","2","1","22","16","8","38","7","2",".246",".279",".333",".612",".266","600.4","15487"
"Adam Engel","White Sox","107","403","367","80","16","3","7","43","29","21","115","14","6",".218",".272",".333",".605",".266","578.6","15082"
"Isaac Galloway","Marlins","18","42","38","8","2","0","1","5","3","4","12","1","1",".198",".274",".315",".589",".263","999.0","5238"
"Charlie Tilson","White Sox","10","27","25","6","1","0","0","2","2","2","5","1","1",".236",".286",".277",".563",".253","999.0","12983"
